Name,City,Phone,Type,Service,Location,Discount
格林童趣金源店,北京,8889.99929478138,文娱休闲,其他,海淀区远大路世纪时雨园甲2号楼底墒,消费1000元以上套系享受8.5折；消费1000元以下套系享受8.8折（398元体验套系除外）
全面俱到人寿店,北京,8525 2835,餐饮,中式快餐便当,朝阳区朝外大街126号（中国人寿大厦1层西侧）,享受店内同等优惠
全面俱到清华店,北京,6270 1862,餐饮,中式快餐便当,海淀区清华科技园创业大厦A座1层108号,享受店内同等优惠
全面俱到才智大厦店,北京,8260 0524,餐饮,中式快餐便当,海淀区中关村东路18号（才智国际大厦C座1层6号）,享受店内同等优惠
全面俱到万达店,北京,5820 3419,餐饮,中式快餐便当,朝阳区建国路93号（万达广场6-1-07号）,享受店内同等优惠
全面俱到东环店,北京,6418 5580,餐饮,中式快餐便当,东城区东中街9号（东环广场B座1层）,享受店内同等优惠
半亩园阜成门店,北京,6803 3729,餐饮,中式快餐便当,西城区南礼士路36号（万通商场南）,享受店内同等优惠
半亩园西单店,北京,5851 8208,餐饮,中式快餐便当,西城区华远街置地星座地下1层,享受店内同等优惠
半亩园南礼士路店,北京,6801 4368,餐饮,中式快餐便当,西城区南礼士路25号（地铁南礼士路站西北）,享受店内同等优惠
半亩园朝阳店,北京,6593 0824,餐饮,中式快餐便当,朝阳区东三环北路15号（恒安大厦地下1层）,享受店内同等优惠
格林童趣广渠店,北京,6715 6660/61/62,文娱休闲,其他,崇文区广渠门内大街幸福家园4号楼,消费1000元以上套系享受8.5折；消费1000元以下套系享受8.8折（398元体验套系除外）
adidas西单店,北京,5971 6191,便利店,便利店,西单大悦城5层F5-10,9折优惠（李维斯，三叶草品拍9.5折）持卡人不享受折上折，但当店内有更优惠条件时，持卡人享受最优惠条件。
PUMA西单店,北京,5971 6193,便利店,便利店,西单大悦城5层F5-19,9折优惠（李维斯，三叶草品拍9.5折）持卡人不享受折上折，但当店内有更优惠条件时，持卡人享受最优惠条件。
凯撒国旅左家庄店,北京,6465.46253521127,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,朝阳区左家庄1号国门大厦B座5层,旅游享受会员待遇；单独预定机票加收2%服务费
凯撒国旅安贞店,北京,6440 5588/99/11,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,朝阳区北三环东路28号（易亨大厦1层）,旅游享受会员待遇；单独预定机票加收2%服务费
凯撒国旅东直门店,北京,6417.54448017149,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,东城区东直门南大街14号（保利大厦配楼1层西侧）,旅游享受会员待遇；单独预定机票加收2%服务费
凯撒国旅复兴门店,北京,6856 9380/81/82,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,复兴门外大街A2号（中化大厦1层）,旅游享受会员待遇；单独预定机票加收2%服务费
凯撒国旅双安门店,北京,6894.98884875138,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,海淀区中关村大街1号（友谊宾馆北门北侧）,旅游享受会员待遇；单独预定机票加收2%服务费
凯撒国旅西直门店,北京,6619.25463499421,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,西城区西直门南大街6号5号楼1层,旅游享受会员待遇；单独预定机票加收2%服务费
凯撒国旅朝阳区店,北京,6070.33333333333,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,朝阳区朝外大街乙12号（昆泰嘉华酒店底墒）,旅游享受会员待遇；单独预定机票加收2%服务费
凯撒国旅中关村店,北京,6268 4283/84/85,文娱休闲,旅行（包括旅行社和定票，培训，KTV）,海淀区北四环西路66号（第三极创意天地1A-03）,旅游享受会员待遇；单独预定机票加收2%服务费
和合谷首都时代广场店,北京,8391 3221,餐饮,中式快餐便当,西城区首都时代广场地下层,9.5折或享受店内一切优惠活动
飞-雨言牛街店,北京,5837 3293,美容美发,美容美发,宣武区牛街西里2区八号楼,持雅高卡美容、美体、足疗、美发享受8.8折，特价项目不享受折上折，购买产品无优惠
飞-雨言旧鼓楼店,北京,8207 0104,美容美发,美容美发,东城区旧鼓楼外大街36号,持雅高卡美容、美体、足疗、美发享受8.8折，特价项目不享受折上折，购买产品无优惠
金凤成祥草桥店,北京,6752 7241,面包房、糕点,面包房、糕点,朝阳区马家堡西路15号（美廉美超市1层）,
金凤成祥航天桥店,北京,6898 6651,面包房、糕点,面包房、糕点,海淀区成府路23号,
金凤成祥交大店,北京,6224 1385,面包房、糕点,面包房、糕点,海淀区交大东路52号,
金凤成祥回龙观店,北京,6979 7939,面包房、糕点,面包房、糕点,昌平区小口镇霍营乡华龙院南里（北郊医院对面）,
金凤成祥刘家窑店,北京,6767 3308,面包房、糕点,面包房、糕点,朝阳区刘家窑桥西,
金凤成祥酒仙桥三店,北京,6434 9137,面包房、糕点,面包房、糕点,朝阳区将台路将才市场,
爱义行白纸坊店,北京,6332 3388,其他,汽车租赁,宣武区南滨路69号,9折（卡类以及特例产品无折扣），单次洗车半价优惠。
爱义行万柳店,北京,6372 6800,其他,汽车租赁,丰台区夏家胡同128号,9折（卡类以及特例产品无折扣），单次洗车半价优惠。
爱义行酒仙桥店,北京,6436.00329045767,其他,汽车租赁,朝阳区酒仙桥路32号,9折（卡类以及特例产品无折扣），单次洗车半价优惠。
爱义行成寿寺店,北京,8761 3393,其他,汽车租赁,朝阳区成寿寺路12号,9折（卡类以及特例产品无折扣），单次洗车半价优惠。
爱义行四季青桥店,北京,8846 6686,其他,汽车租赁,海淀区杏石口路8号,9折（卡类以及特例产品无折扣），单次洗车半价优惠。
爱义行窑洼湖店,北京,6733.99850299401,其他,汽车租赁,朝阳区东四环南路1号,9折（卡类以及特例产品无折扣），单次洗车半价优惠。
爱义行珠市口店,北京,6304.03709198813,其他,汽车租赁,宣武区珠市口西大街131号,9折（卡类以及特例产品无折扣），单次洗车半价优惠。
爱义行四惠桥店,北京,8577.99850657109,其他,汽车租赁,朝阳区高碑店兴隆庄甲3号,9折（卡类以及特例产品无折扣），单次洗车半价优惠。
爱义行亦庄店,北京,6782 6511,其他,汽车租赁,北京经济开发区贵园东里53号,9折（卡类以及特例产品无折扣），单次洗车半价优惠。
爱义行回龙观店,北京,8174.97866894198,其他,汽车租赁,昌平区回龙观文化小区E811号（龙锦五区）,9折（卡类以及特例产品无折扣），单次洗车半价优惠。
爱义行丽泽店,北京,6380.39957970579,其他,汽车租赁,丰台区丰台北路33号,9折（卡类以及特例产品无折扣），单次洗车半价优惠。
爱义行京良路店,北京,8371 3533,其他,汽车租赁,丰台区花乡新发地京良路南侧,9折（卡类以及特例产品无折扣），单次洗车半价优惠。
爱义行花乡桥店,北京,6373.03550505947,其他,汽车租赁,丰台区四合庄416号,9折（卡类以及特例产品无折扣），单次洗车半价优惠。
金凤成祥昌平三店,北京,6972 0322,面包房、糕点,面包房、糕点,昌平区城北街道政府街11号（四海金龙百货市场）,9折优惠
金凤成祥万柳店,北京,8257 3477,面包房、糕点,面包房、糕点,海淀区万柳中路涧桥泊屋小区,9折优惠
金凤成祥酒仙桥二店,北京,8459 9931,面包房、糕点,面包房、糕点,朝阳区大山子路南大钟电器对面,9折优惠
金凤成祥北苑店,北京,8495 8135,面包房、糕点,面包房、糕点,朝阳区北苑家园盛兴超市1层,9折优惠
渝乡人家国贸店,北京,6568 5260,餐饮,川湘菜,朝阳区东三环南路2号（瑞塞商务楼1层）,9.5折优惠，酒水除外。
慈铭健康体检中心（金融街店）,北京,6808 4603,健身,健身,西城区月坛北街2号（月坛大厦21层）,体检套餐8.5折，单项体检无折扣，不享受折上折
慈铭健康体检中心（望京店）　,北京,5920 3721,健身,健身,朝阳区望京街9号（国际上午中心C座106号1.3层）,体检套餐8.5折，单项体检无折扣，不享受折上折
慈铭健康体检中心（知春路店）,北京,8254.06877579092,健身,健身,海淀区中关村大街甲28号（海淀文化艺术大厦B座6层）,体检套餐8.5折，单项体检无折扣，不享受折上折
仙踪林（大悦城店）,北京,5971 6181,餐饮,中式快餐便当,西城区西单北大街131号6F-08号,9.5折优惠
运动100回龙观,北京,8077 0731,零售,体育用品,昌平区回龙观西大街111号（华联商厦2层）,
中慈华夏艺术中心,北京,1,餐饮,粤闽菜,1,1
亿国望京面包房,北京,8809 6746-823,面包房、糕点,面包房、糕点,朝阳区望京新城418楼1层,9折优惠
味多美（阜成路店）,北京,6841 7868,面包房、糕点,面包房、糕点,海淀区阜成路26号（航天桥西南侧）,
味多美（安慧东里店）,北京,6491 8180,面包房、糕点,面包房、糕点,朝阳区安慧东里2号院3号楼1层103,
味多美（大屯店）,北京,8487 1880,面包房、糕点,面包房、糕点,朝阳区慧忠里103号楼（洛克时代中心D座1层）,
味多美（三环新城店）,北京,8363 0147,面包房、糕点,面包房、糕点,丰台区三环新城丰桥路8号院甲1号,
味多美（民岳家园店）,北京,8382 2214,面包房、糕点,面包房、糕点,丰台区梅市口路12号楼1层,
味多美（北大地店）,北京,6385 9601,面包房、糕点,面包房、糕点,丰台区北大地西四环南路79号（物美1层）,
迪信通昌平南大街店,北京,8011 6305,零售,购物,昌平南大街55号（新世界商城北）,雅高持卡人刷卡消费享受同等现金待遇，购买各种充值卡需同时加付5%服务费，购买手机及配件不加收任何费用。
迪信通房山旗舰店,北京,6931 5707,零售,购物,房山区南大街26号（房山商业城1层）,雅高持卡人刷卡消费享受同等现金待遇，购买各种充值卡需同时加付5%服务费，购买手机及配件不加收任何费用。
迪信通（密云瑞嘉店）,北京,6905 0432,零售,购物,密云古楼大街瑞嘉商场1层,雅高持卡人刷卡消费享受同等现金待遇，购买各种充值卡需同时加付5%服务费，购买手机及配件不加收任何费用。
迪信通密云古楼南大街店,北京,6908 2621,零售,购物,密云鼓楼南大街（燕赛购物1层）,雅高持卡人刷卡消费享受同等现金待遇，购买各种充值卡需同时加付5%服务费，购买手机及配件不加收任何费用。
迪信通大兴旗舰店,北京,6925 0822,零售,购物,大兴区黄村镇黄村东大街2-1至2-5,雅高持卡人刷卡消费享受同等现金待遇，购买各种充值卡需同时加付5%服务费，购买手机及配件不加收任何费用。
迪信通（昌平店）,北京,8971 3384,零售,购物,昌平美廉美超市1店旁,雅高持卡人刷卡消费享受同等现金待遇，购买各种充值卡需同时加付5%服务费，购买手机及配件不加收任何费用。
迪信通 通州新华店,北京,8088 5176,零售,购物,通州新华大街新华医院旁,雅高持卡人刷卡消费享受同等现金待遇，购买各种充值卡需同时加付5%服务费，购买手机及配件不加收任何费用。
迪信通（马甸黄寺店）,北京,8223 0859,零售,购物,西城区黄寺大街23号（阳光丽展3号楼）,雅高持卡人刷卡消费享受同等现金待遇，购买各种充值卡需同时加付5%服务费，购买手机及配件不加收任何费用。
Levi''s西单大悦城店,北京,5971 6650,便利店,便利店,西单大悦城3F-02,享受店内散客同等优惠，当店内有更优惠条件时，持卡人享受最优惠条件。（VIP顾客优惠待遇除外
非常视界眼镜店,北京,6818 7206,便利店,便利店,复兴路20号-6,8.5折（隐形眼镜及护理产品无折扣）
格林童趣鲁谷店,北京,6866 0315,文娱休闲,其他,石景山区鲁谷东街19号（远洋山水）,消费1000元以上套系享受8.5折；消费1000元以下套系享受8.8折（398元体验套系除外）
迪信通（兴隆店）,北京,5209 2128,零售,购物,朝阳区兴隆西街2号,雅高持卡人刷卡消费享受同等现金待遇，购买各种充值卡需同时加付5%服务费，购买手机及配件不加收任何费用。
嘉麒宝贝回龙观店,北京,8172 1261,便利店,便利店,昌平区回龙观西大街18号（港龙商业中心4层411乐友买场店内）,消费1000元以上套系享受8.5折；消费1000元以下套系享受8.8折（398元体验套系除外）
味百咖喱（城乡店）,北京,6829 6180,餐饮,中式快餐便当,海淀区公主坟城乡贸易大厦5段3层,无折扣
金凤成祥知春路店,北京,6262 2510,面包房、糕点,面包房、糕点,海淀区知春路93号,享受九折优惠
同泰茶店马连道店,北京,5193 8037,便利店,便利店,宣武区马连道路4号1层,8.5折优惠
乐友（刘家窑店）,北京,6762 6598,零售,购物,丰台区南三环东路29号院（地铁5号线刘家窑站东北出口）,享受其会员待遇
佳美口腔北太平庄店,北京,6201 1576,健康,保健,海淀区北三环中路43号（金隆科技楼1层）,洗牙9.5折；（免费挂号。口腔检查），其余项目无优惠。
